issue_id,issue_type,duplicate_group_id,object_id_1,object_id_2,distance_m,details,status
QI-817e01c0d30c,Разные объекты с одинаковыми координатами,DUP-COORD-0052,PHARM-d879dc4b6ff4,PHARM-41cfa7109682,0,Аптека без названия #0793 / Аптека без названия #0794,Требует проверки
QI-8734ce7e5989,Разные объекты с одинаковыми координатами,DUP-COORD-0053,PHARM-d82a139993d7,PHARM-c0fef1f7b425,0,Аптека без названия #0914 / Аптека без названия #0915,Требует проверки
QI-0212ddb21189,Разные объекты с одинаковыми координатами,DUP-COORD-0055,MAH-0a2b3e03610e,MAH-46f6f57c78ed,0,JARBULOK / KHONDAMIR,Требует проверки
QI-a3414c9f0052,Разные объекты с одинаковыми координатами,DUP-COORD-0056,MAH-13d7e7dbbe6a,MAH-c2cf89619d43,0,BILLUR / ADOLAT,Требует проверки
QI-f59a19be1ffb,"Невалидные координаты 0,0",,MAH-85e594b5d965,,,Запись перенесена в очередь геокодирования,Открыто
QI-f83e2b9e1afe,"Невалидные координаты 0,0",,MAH-60bf8971458b,,,Запись перенесена в очередь геокодирования,Открыто
QI-98e3e1e66faf,"Невалидные координаты 0,0",,MAH-f12498bd160a,,,Запись перенесена в очередь геокодирования,Открыто
QI-87c608cd4226,"Невалидные координаты 0,0",,MAH-d631ab382b25,,,Запись перенесена в очередь геокодирования,Открыто
QI-48447ef6bede,"Невалидные координаты 0,0",,MAH-c89d72613ec6,,,Запись перенесена в очередь геокодирования,Открыто
QI-675f18ebacb4,"Невалидные координаты 0,0",,MAH-298ae8f2a748,,,Запись перенесена в очередь геокодирования,Открыто
QI-35440dae40d6,"Невалидные координаты 0,0",,MAH-1f764d02a9d9,,,Запись перенесена в очередь геокодирования,Открыто
QI-27854c0f1357,"Невалидные координаты 0,0",,MAH-5ede756d7a02,,,Запись перенесена в очередь геокодирования,Открыто
QI-37e85f027701,"Невалидные координаты 0,0",,MAH-643d40fa5f51,,,Запись перенесена в очередь геокодирования,Открыто
QI-db64abfcacf6,"Невалидные координаты 0,0",,MAH-ad984093bca6,,,Запись перенесена в очередь геокодирования,Открыто
QI-25e5175ebf31,"Невалидные координаты 0,0",,MAH-3acc413fb416,,,Запись перенесена в очередь геокодирования,Открыто
QI-3eec49b8bd66,"Невалидные координаты 0,0",,MAH-bd1fde563f25,,,Запись перенесена в очередь геокодирования,Открыто
QI-85ae0dbf1f16,"Невалидные координаты 0,0",,MAH-ce93a9fd5be1,,,Запись перенесена в очередь геокодирования,Открыто
QI-ace5460fd43b,"Невалидные координаты 0,0",,MAH-959a33252265,,,Запись перенесена в очередь геокодирования,Открыто
QI-277dc14db256,"Невалидные координаты 0,0",,MAH-dbd9f3a128df,,,Запись перенесена в очередь геокодирования,Открыто
QI-a79f15e5cd56,"Невалидные координаты 0,0",,MAH-3e04d011a344,,,Запись перенесена в очередь геокодирования,Открыто
QI-0ac48f872eaa,"Невалидные координаты 0,0",,MAH-798f6bab6f95,,,Запись перенесена в очередь геокодирования,Открыто
QI-61e062b92265,"Невалидные координаты 0,0",,MAH-bc9ef7338bfc,,,Запись перенесена в очередь геокодирования,Открыто
QI-e4ba501a2c77,"Невалидные координаты 0,0",,MAH-31058655fb69,,,Запись перенесена в очередь геокодирования,Открыто
QI-bf07c71755bc,"Невалидные координаты 0,0",,MAH-54ea0277c38a,,,Запись перенесена в очередь геокодирования,Открыто
QI-73891b497327,"Невалидные координаты 0,0",,MAH-3f896ac7cc4d,,,Запись перенесена в очередь геокодирования,Открыто
QI-38d3a2685d55,"Невалидные координаты 0,0",,MAH-3a775e7bd14e,,,Запись перенесена в очередь геокодирования,Открыто
QI-e513f49aac1d,"Невалидные координаты 0,0",,MAH-7b0961c7970d,,,Запись перенесена в очередь геокодирования,Открыто
QI-ea77a588efaa,"Невалидные координаты 0,0",,MAH-893f6a805781,,,Запись перенесена в очередь геокодирования,Открыто
QI-22fd2fb1c605,"Невалидные координаты 0,0",,MAH-e6536721c027,,,Запись перенесена в очередь геокодирования,Открыто
QI-ac0d29335720,"Невалидные координаты 0,0",,MAH-25de861b4ac7,,,Запись перенесена в очередь геокодирования,Открыто
QI-c3d9fc296003,F&B: кухня не классифицирована,,FNB-5298fb4ca3c2,,,Заполнить cuisine_primary и cuisine_tags после проверки меню,Открыто
QI-300901ba2a05,F&B: кухня не классифицирована,,FNB-c664603e2482,,,Заполнить cuisine_primary и cuisine_tags после проверки меню,Открыто
QI-36a0b55a7cde,F&B: кухня не классифицирована,,FNB-b82bee47699b,,,Заполнить cuisine_primary и cuisine_tags после проверки меню,Открыто
QI-d879f758bc23,F&B: кухня не классифицирована,,FNB-0047a75c8915,,,Заполнить cuisine_primary и cuisine_tags после проверки меню,Открыто
QI-dd66e33bac50,F&B: кухня не классифицирована,,FNB-4384ddcc0e3f,,,Заполнить cuisine_primary и cuisine_tags после проверки меню,Открыто
